TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,25/06/19
TIME,12:22:06
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.482117
XUNITS,1/CM
YUNITS,ABSORBANCE
FIRSTX,  399.6748
LASTX, 4000.1226
NPOINTS,    7469
FIRSTY,     0.01261
MAXY,     0.39615
MINY,    -0.01625
XYDATA
780.5470,0.00172608
781.0291,0.00157252
781.5112,0.00145879
781.9933,0.00151397
782.4755,0.00172538
782.9576,0.00195743
783.4397,0.00205154
783.9218,0.00193905
784.4039,0.00168839
784.8860,0.00145473
785.3682,0.00137149
785.8503,0.00146447
786.3324,0.00164776
786.8145,0.00179575
787.2966,0.00183004
787.7787,0.00175599
788.2609,0.00163036
788.7430,0.00149956
789.2251,0.00136785
789.7072,0.00122171
790.1893,0.00108146
790.6714,0.00102344
791.1536,0.00114203
791.6357,0.00147749
792.1178,0.00197369
792.5999,0.00250986
793.0820,0.0029885
793.5641,0.00340735
794.0463,0.00384805
794.5284,0.0043784
795.0105,0.00494013
795.4926,0.00532025
795.9747,0.00525104
796.4568,0.00458444
796.9390,0.00341884
797.4211,0.00208255
797.9032,0.000976541
798.3853,0.000373392
798.8674,0.000294685
799.3495,0.000534975
799.8317,0.00080444
800.3138,0.000890011
800.7959,0.000738742
801.2780,0.000436838
801.7601,0.000129153
802.2422,-5.55904E-005
802.7244,-3.95293E-005
803.2065,0.000201554
803.6886,0.00044988
804.1707,0.000805961
804.6528,0.00117849
805.1349,0.00145094
805.6171,0.00154554
806.0992,0.00145531
806.5813,0.00124235
807.0634,0.00100661
807.5455,0.000849454
808.0276,0.000851871
808.5098,0.00106517
808.9919,0.00149822
809.4740,0.0020961
809.9561,0.00272912
810.4382,0.00321991
810.9203,0.00341359
811.4025,0.00325716
811.8846,0.00283555
812.3667,0.00233393
812.8488,0.00194491
813.3309,0.00177517
813.8130,0.00180638
814.2952,0.0019281
814.7773,0.00201532
815.2594,0.00199925
815.7415,0.00189227
816.2236,0.00176199
816.7057,0.00168076
817.1879,0.00168697
817.6700,0.00178137
818.1521,0.00195506
818.6342,0.00222278
819.1163,0.00263003
819.5984,0.00322102
820.0806,0.00398482
820.5627,0.0048205
821.0448,0.00555679
821.5269,0.00602799
822.0090,0.00616646
822.4911,0.00605424
822.9733,0.00589585
823.4554,0.00592102
823.9375,0.00627049
824.4196,0.00692934
824.9017,0.00774287
825.3839,0.00850122
825.8660,0.00904428
826.3481,0.00933492
826.8302,0.00947122
827.3123,0.0096389
827.7944,0.0100298
828.2766,0.0107613
828.7587,0.011828
829.2408,0.0131011
829.7229,0.0143759
830.2050,0.0154529
830.6871,0.0162236
831.1693,0.0167286
831.6514,0.0171579
832.1335,0.0177833
832.6156,0.0188432
833.0977,0.0204324
833.5798,0.0224582
834.0620,0.0246917
834.5441,0.0268936
835.0262,0.0289439
835.5083,0.0309033
835.9904,0.0329748
836.4725,0.0353995
836.9547,0.0383539
837.4368,0.0419067
837.9189,0.0460364
838.4010,0.0506675
838.8831,0.0556814
839.3652,0.060894
839.8474,0.0660334
840.3295,0.0707571
840.8116,0.0747164
841.2937,0.0776341
841.7758,0.0793501
842.2579,0.0798183
842.7401,0.0790818
843.2222,0.0772621
843.7043,0.0745715
844.1864,0.0713138
844.6685,0.0678404
845.1506,0.0644618
845.6328,0.0613639
846.1149,0.0585766
846.5970,0.0560098
847.0791,0.0535275
847.5612,0.0510204
848.0433,0.048451
